,Unnamed: 0,PET,literal translation,euphemistic meanings,category,label,text,source,contains_boundary_tokens,euph_status
2556,2556,Da gbere fun aye,bid the world good bye,death,Death,1,O ma ṣe o! Ladọja [PET_BOUNDARY]dagbere[PET_BOUNDARY] faye n’Ibadan,https://www.bbc.com/yoruba/,1,always_euph
52,52,nǹkan oṣù,thing of the month,menstruation,Bodily Functions/Parts,1,Wo àwọn ọkùnrin tó ń tọ́ ìrora [PET_BOUNDARY]n[PET_BOUNDARY] ǹkan oṣù[PET_BOUNDARY] [PET_BOUNDARY] ù obìnrin wò,https://www.bbc.com/yoruba/articles/c4n0zyvnne7o,1,always_euph
1317,1317,ere,play,sex,Sexual Activity,0,"Gbogbo igba la ma n so fun pe o ni lati mura si eko e, seni o ma n [PET_BOUNDARY]ere[PET_BOUNDARY] e pupo ju sugbon ko mo iwe e",,1,sometimes_euph
2356,2356,Dun,sweet,sex,Sexual Activity,0,Ounje ti mo je ni odo Iya risi ti oun ta iresi ni isale [PET_BOUNDARY]Dun[PET_BOUNDARY] baje,Iyanu,1,sometimes_euph
1975,1975,pa,kill,sex,Sexual Activity,0,"Mo ṣèesì yìnbọn [PET_BOUNDARY]pa[PET_BOUNDARY] èèyàn méjì lásìkò ìdigunjalẹ̀ báńkì tó wáyé l'Offa, Afurasí jẹ́wọ́ níléẹjọ́",https://www.bbc.com/yoruba,1,sometimes_euph
453,453,A-lá-bára-méjí,one who has two bodies,be pregnant,Physical/Mental Attributes,1,se o mo ni pe [PET_BOUNDARY]alabara meji[PET_BOUNDARY] lobinrin yen,,1,sometimes_euph
2433,2433,Ere,play,sex,Sexual Activity,0,"Ileesẹ Nigeria-America Flag Football association si lo se agbtaẹru idije naa laarin awọn ile ẹkọ. Ilẹ Naijiria ni orilẹede akọkọ nilẹ Afirika ti wọn yoo gbe idije yii wa, osu Kọkanla ọdun 2022 si lo gberasọ nilu Eko. Foot [PET_BOUNDARY]Ere[PET_BOUNDARY] l ni ere idaraya yii lootọ amọ wọn kii fi ẹsẹ gba a gẹgẹ bii Soccer.",https://www.bbc.com/yoruba/articles/c040e2371zlo,1,sometimes_euph
2308,2308,La,lick/suck,sex,Sexual Activity,1,Mo Like obo Li [PET_BOUNDARY]La[PET_BOUNDARY] gannnnnn,facebook.com,1,sometimes_euph
1720,1720,jedi,buttocks eater,Diarrhea,Bodily Functions/Parts,1,Eku asikoyi oo eyin temi mofi asikoyi sofunyin pe monta agbo orisirisi bi agbo [PET_BOUNDARY]jedi[PET_BOUNDARY] opa eyin ale tomunan doko agbo idakole fun omokunrin ti kole se dada fun obinrin tikori [PET_BOUNDARY]nkan osu[PET_BOUNDARY]re dede tabi obinrin ti onwa omo lagbara oloun tobade odowa olorun yo se nirorun eyi je okan lara ise ti olorun gbe lewa lowo tosidami lojupe ti ebade odowa olorun yo gbakoso kise ere oo ejeka toju arawa alafia olorun koni fiwa sile oo e se,https://www.facebook.com/search/top?q=agbo%20jedi,1,always_euph
486,486,iyá ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Nigba to n salaye iru ajọsepọ to wa laarin oun ati [PET_BOUNDARY]iyá ìbèjì[PET_BOUNDARY] ati iru ẹni to jẹ, Oladimeji ni eeyan lile ni iya ibeji naa ati pe onijagidijagan ni.",https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,1,sometimes_euph
1318,1318,ere,play,sex,Sexual Activity,0,"[PET_BOUNDARY]ere[PET_BOUNDARY] na da lori ebi Huxtable family, ti wo je ebi omowe omo Afrika Amerika ti won gbe ni Brooklyn, New York.",http://yo.wikipedia.org/wiki/The Cosby Show,1,sometimes_euph
224,224,arákùnrin,your brother/a man,penis,Bodily Functions/Parts,0,"Aku ojumo ooo,Ejowo mo nilo imoran kan ni nkan Yi sele SI ore mi kan ni lose alaye fun mi wipe ki ngba onimoran, okunrin Yi feran iyawore gan bakanan iyawo na feran oko re, okunrin Yi ni sadede ni onri wipe iwa iyawo hun yato ni oru ojo Jan ni ohun pe wipe Loni to okobati so nkan tio mu ti Inu re Kofi madun Wala ni paapa ni akoko ibalopo, oni gbaa lobu sekun wipe esu ti ya ohun lo ni akoko ti awon mejeji nja ohun pa [PET_BOUNDARY]arákùnrin[PET_BOUNDARY] rin kan lawon Jo n yan ara awon lale ati iigba ti awon mejeji tijo ni ajosepo ni ibanuje to gbori okan hun eyi lofa to Inu hun kofidun ninu Ile sibe boti nsoro Yi oni pelu ekun ni,egbo se kosi ma tesiwaju ninu irin ajo Ife belo abi Kio ko sile.",https://www.facebook.com/search/top?q=arakunrin%20mi,1,sometimes_euph
656,656,olóògbé,a doser,death,Death,1,Idi si ree ti wọn ko fi le sin [PET_BOUNDARY]olóògbé[PET_BOUNDARY] naa ni kete to ku gẹgẹ bi ẹlẹsin Islam.,https://www.bbc.com/yoruba/afrika-59412494,1,always_euph
1518,1518,iyá,mother,Elders of the Night,Spirituality,1,[PET_BOUNDARY]iyá[PET_BOUNDARY] mi osoronga,,1,sometimes_euph
1303,1303,ere,play,sex,Sexual Activity,1,Ona ati dena re ni ki a mo iru ipin-eje ti olukaluku je ki a to ba ara wa se [PET_BOUNDARY]ere[PET_BOUNDARY] ife eyi ti yoo di omo.,http://yorubadide.blogspot.com.br/,1,sometimes_euph
1203,1203,ajosepo,mutual dealings,sex,Sexual Activity,0,"Ni tijoba, [PET_BOUNDARY]ajosepo[PET_BOUNDARY] o to danmoran lo wa laarin wa.",http://www.esinislam.com/MediaYoruba/modules.php?name=News&file=article&sid=878&mode=thread&order=0&thold=0,1,sometimes_euph
1832,1832,oni inabi,promiscuous person,prostitute,Sexual Activity,1,"OLÓJÚ KÒMÚ,,, KÒLO KAN LÓ WA SI HOTEL.. BÍ O ŞE Ñ SÒKALĘ BÒ LORI STAIRCASE LĘSĘ RĘ TÀSE.. LÓ BÁ YÍ GBIRIGIDI WÁ'LĘ.. Ó SÌÌ GBABĘ KÚ [PET_BOUNDARY]ONÍNÀBÌ[PET_BOUNDARY] TÓ WÁÁ BÁ SÌÌ YÓKĘLĘ KÓ GBOGBO OHUN TÓ WÀ LARA Ę,, NÍTORÌPÉ OWÓ PA 'ĘSĘ PA NÍGBÀ NÁÀ 💕💕 ŞÉ Ó DÁRA BĘĘ?? 💕💕",https://www.facebook.com/search/top?q=oninabi,1,always_euph
1904,1904,ayé,earth,witch/wizard,Spirituality,1,E je kagbadura pe ki [PET_BOUNDARY]ayé[PET_BOUNDARY] ma se wa,,1,sometimes_euph
1388,1388,ìṣekúṣe,inappropriate actions,sex,Sexual Activity,1,"Kí ló máa ń mú káwọn èèyàn ṣe bẹ́ẹ̀? Ọ̀gá àgbà kan lẹ́nu iṣẹ́ agbẹjọ́rò sọ nínú ìwé ìròyìn The New York Times pé: “Tó o bá ti lè ní fọ́tò ìhòòhò ẹni tẹ́ ẹ jọ ń fẹ́ra yín sórí fóònù ẹ, ṣe lò ń fìyẹn sọ fáwọn èèyàn pé o ò kẹ̀rẹ̀ tó bá dọ̀rọ̀ ìbálòpọ̀. Téèyàn bá ń firú ẹ̀ ránṣẹ́ sẹ́nì kan, bí ẹni ní ìbálòpọ̀ láìfara kanra ló rí.” Ohun tó sì máa ń mú káwọn ọ̀dọ́ kan f [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] tó ń mọ́kàn ẹni fà sí ìṣekúṣe ránṣẹ́ lórí fóònù nìyẹn. Ọ̀dọ́bìnrin kan tiẹ̀ sọ pé ó jẹ́ “ọ̀nà téèyàn ń gbà ní ìbálòpọ̀ láìfi ẹ̀mí ara ẹ̀ wewu.” Ó ní, “téèyàn bá ń ṣe irú ẹ̀, kò kúkú lè tibẹ̀ lóyún, kò sì lè kó àrùn táwọn èèyàn máa ń tibi ìbálòpọ̀ kó.”",https://www.jw.org/yo,1,sometimes_euph
257,257,arákùnrin,your brother/a man,penis,Bodily Functions/Parts,0,"Latari rogbodiyan to bẹ silẹ niluu Ikarẹ Akoko, nijọba ibilẹ Ariwa Ila-Oorun Akoko, lalẹ ọjọ Isẹgun, Tusidee, ọjọ kẹta, oṣu Kẹta, ọdun yii, ijọba ipinlẹ Ondo ti kede konile-gbele oni wakati mẹrinlelogun kaakiri ilu ọhun. Ninu atẹjade kan ti Akọwe iroyin gomina, Richard Ọlatunde, fi sita, o ni ipinnu yii waye lẹyi [PET_BOUNDARY]arákùnrin[PET_BOUNDARY] i Arakunrin Rotimi Akeredolu ṣe l’Ọjọbọ, Tọsidee, ọjọ karun-un, oṣu Kin-in-ni, ọdun yii, pẹlu igbimọ to n ri sọrọ eto aabo nipinlẹ Ondo.",https://alaroye.org/latari-rogbodiyan-to-waye-nibi-odun-kanifa-ijoba-pa%e1%b9%a3e-konile-gbele-niluu-ikare-akoko/,1,sometimes_euph
1510,1510,iyá,mother,Elders of the Night,Spirituality,1,awon [PET_BOUNDARY]iyá[PET_BOUNDARY] wa,https://www.proquest.com/openview/2d373ccb8d7d39712fd805d469c07edf/1?pq-origsite=gscholar&cbl=18750,1,sometimes_euph
2368,2368,Igbadun,enjoyment,sex,Sexual Activity,1,"Oun ti o to ni pe ki okunrin ati obinrin Jo ma [PET_BOUNDARY]gbadun[PET_BOUNDARY] re papo,ki won ma do Iwo obinrin ki o de ma fi Owo pa eniti o n do e Lara",facebook.com,1,sometimes_euph
1335,1335,sunmo,come close,sex,Sexual Activity,0,Mo ma fo eti e to ba [PET_BOUNDARY]sunmo[PET_BOUNDARY] mi,,1,sometimes_euph
408,408,kinni,something,penis,Bodily Functions/Parts,0,[PET_BOUNDARY]kinni[PET_BOUNDARY] nba fi san ore re T'o po bi iyanrin eti okun? Ona ope mi po o Baba Emi yo yin o titi aye,,1,sometimes_euph
1188,1188,ajosepo,mutual dealings,sex,Sexual Activity,1,"Odua nitori opo awon omo re ku tan loju aye re nigbati o wa bi awon onimimo won je ko ye pe ila to nko awon omo re lodi si iseda Ile Ife to wa bi kose ko Okanbi ni ila niyi, Okanbi si dagba o fe iyawo awon iyawo re si bi omo fun lehin naa lo wa ri omobirin arewa kan o si ba soro ife omobirin yi si gba lati fe Okanbi sugbon nigbati Odua naa ri omobirin arewa yi oju re wo, o wa bi Okanbi pe se o ti ba omobirin na n [PET_BOUNDARY]ajosepo[PET_BOUNDARY] po Okanbi sini oun e de ibe rara bayi ni Odua se fe omobirin yi to si loyun a mo nigbati o bi omo okunrin omo yi wa je alawo meji lati ori de le, apakan je funfun apakeji je dudu, Odua je enia funfun nitori Sudan to ti wa je ara eya funfun sugbon Okanbi je enia dudu nitori awo iya re to je enia dudu lo mu.",http://itanyoruba.com/index.php/12-awon-oba/4-itan-oranmiyan,1,sometimes_euph
2581,2581,Papoda,changed position,death,Death,1,"Abiodun Duro-Ladipo wa fidi rẹ mulẹ pe lati ọdun 1978 ti Dur [PET_BOUNDARY]Papoda[PET_BOUNDARY] apoda, ọpọ eeyan si lo n kofiri rẹ ninu ile awọn eyi to fihan pe ko kuro ninu ile naa.",https://www.bbc.com/yoruba/,1,always_euph
2077,2077,Nkan omo okunrin,the thing of a man,penis,Bodily Functions/Parts,1,"eniti obinrin paromo tiwonsiti teloda,bawoni won se mada [PET_BOUNDARY]Nkan omo okunrin[PET_BOUNDARY] re pada.",facebook.com,1,always_euph
2521,2521,Jáde láyé,left the earth,death,Death,1,"Gbajugbaja Akewi ati olupolongo ẹsin Islaamu nilẹ Yoruba , Oloye Mas'ud Olanrewaju Adepoju t [PET_BOUNDARY]Jáde láyé[PET_BOUNDARY] ye.",https://www.bbc.com/yoruba/,1,always_euph
992,992,bá sùn,sleep with,sex,Sexual Activity,1,Nigba ti a bẹrẹ iforowero ni ọkan lara awọn ọmọbìnrin to jẹ ọmọ ọdun mẹtadinlogun jẹwọ pe babalawo naa ti [PET_BOUNDARY]ba[PET_BOUNDARY] oun [PET_BOUNDARY] sun [PET_BOUNDARY] nigba ti awọn lọ ṣe iwadi lori ẹgbẹrun kan to sọnu.,https://www.bbc.com/yoruba/articles/cjl51830ex3o,1,sometimes_euph
1406,1406,ìṣekúṣe,inappropriate actions,sex,Sexual Activity,1,"“Àwọn iṣẹ́ ti ara fara hàn kedere, àwọn sì ni àgbèrè, ìwà àìmọ́, . . . àti nǹkan báwọ̀nyí. Ní ti nǹkan wọ̀nyí ni èmi ń kìlọ̀ ṣáájú fún yín, lọ́nà kan náà gẹ́gẹ́ bí mo ti kìlọ̀ ṣáájú fún yín, pé àwọn tí ń fi irúfẹ́ nǹkan báwọ̀nyí ṣe ìwà hù kì yóò jogún ìjọba Ọlọ́run.” (Gálátíà 5:19-​21) Lójú Ọlọ́run, ìwà àìmọ́ ni àwọn tó bá ń wo àwòrán oníhòòhò, tó ń sọ̀rọ̀ ìbálòpọ̀ [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] ònù tàbí tó ń fi ohun tó ń mú ọkàn fà sí ìṣekúṣe ránṣẹ́ lórí fóònù tàbí íńtánẹ́ẹ̀tì ń hù. Tí a bá sọ àwọn ìwà yìí dàṣà, a kò ní rí ojúure Ọlọ́run mọ́.",https://www.jw.org/yo,1,sometimes_euph
1857,1857,idi,buttock,vagina,Bodily Functions/Parts,0,"Bi o tile jẹpe [PET_BOUNDARY]idi[PET_BOUNDARY] lo yẹ ki awọn obinrin fi so, awọn ẹlomiran ma n so lati oju ara.","Wo ǹkan 21 tó yẹ kí obìnrin mọ̀ nípa ojú abẹ́ rẹ̀, Vagina - BBC",1,sometimes_euph
2572,2572,Papoda,changed position,death,Death,1,"Adele alaṣẹ orilẹede Naijiria tẹlẹri, Oloye Ernest Adegunle Oladeinde Shonekan jade laye lọjọ kọkanla, oṣu kini ọdun 2022 lẹni ọdun marundinlaadọrun. Lati nnkan bii ọdun meji [PET_BOUNDARY]Papoda[PET_BOUNDARY] ipapoda rẹ ni ọkanojọkan iroyin ofege ti n fo kaakiri ayelujara wi pe amofin ati asaaju ilu naa ti jẹ Ọlọrun ni ipe.",https://www.bbc.com/yoruba/,1,always_euph
2378,2378,Igbadun,enjoyment,sex,Sexual Activity,1,Iwadii ijinlẹ tuntun yii wa faaye gba afikun imọ ijinlẹ nipa ibalopọ laarin awọn Ejo eyi ti o le mẹnu ba [PET_BOUNDARY]Igbadun[PET_BOUNDARY] ibalopọ fun abo Ejo.,https://www.bbc.com/yoruba/articles/cd1g9zwe0npo,1,sometimes_euph
213,213,iho,hole,vagina,Bodily Functions/Parts,0,"Ẹniti o gbin eti, o le ṣe alaigbọ́ bi? ẹniti o da oju, o ha le ṣe alairiran? 10 Ẹniti nnà awọn orilẹ-ède, o ha le ṣe alaiṣe olutọ́? on li ẹniti nkọ́ enia ni ìmọ. 11 Oluwa mọ̀ ìro-inu enia pe: asan ni nwọn. 12 Ibukún ni fun enia na ẹniti iwọ nà, Oluwa, ti iwọ si kọ́ lati inu ofin rẹ wá; 13 Ki iwọ ki o le fun u ni isimi ku [PET_BOUNDARY]iho[PET_BOUNDARY] li ọjọ ibi, titi a o fi wà iho silẹ fun enia buburu. 14 Nitoripe Oluwa kì yio ṣa awọn enia rẹ̀ tì, bẹ̃ni kì yio kọ̀ awọn enia-ini rẹ̀ silẹ. 15 Ṣugbọn idajọ yio pada si ododo: gbogbo ọlọkàn diduro ni yio si ma tọ̀ ọ lẹhin. 16 Tani yio dide si awọn oluṣe buburu fun mi? tabi tani yio dide si awọn oniṣẹ ẹ̀ṣe fun mi? 17 Bikoṣe bi Oluwa ti ṣe oluranlọwọ mi; ọkàn mi fẹrẹ joko ni idakẹ. 18 Nigbati mo wipe, Ẹsẹ mi yọ́; Oluwa, ãnu rẹ dì mi",http://gospelgo.com/f/yoruba_bible.htm,1,sometimes_euph
1703,1703,ọmọ òrukàn,orphan,polite usage of orphan,Social,1,"Ọọni Ile-Ifẹ Ọba Enitan Adeyeye Ogunwusi, Ọjaja keji ti dẹrin pa ẹkẹ awọn [PET_BOUNDARY]ọmọ òrukàn[PET_BOUNDARY] n atawọn ọmọ to ku diẹ kaato fun nilu Ibadan lọjọ aiku, nibi iṣile tuntun fawọn ọmọ orukan.",https://www.bbc.com/yoruba/media-45164111,1,always_euph
734,734,re wale asa,has joined the ancestors,death,Death,1,Símónì tún lanu kótó ohùn ìfẹ́ ló ń fọ̀ Ó láfárá oyin Ṣídinma tó rà ní mílíọ̀nù egbèje Ìkébè Ṣídinma tó rà ní mílíọ̀nù ẹgbẹ̀fà Òrom̀bó ṣìkìṣíkí Ṣídinma jọjú ní mílíọ̀nù ẹgbẹ̀rìndínlógún Ṣídinma máa fà mí kémi náà ó máa fà ọ́ Ọmọge bọ́ sábẹ́ dúfè ká jọ máa farun abẹ́ ara wa Ṣídinma Arẹwà mi Jòjòló Àpé Mo rábùdá Ọlọ́fà lára rẹ Bó o bá kọ̀ tóò jẹ́ n farun yìí Kò dára tó o Àfà- [PET_BOUNDARY]rèwàlẹ̀-àṣà[PET_BOUNDARY] nirun ẹ̀lẹ̀,https://www.facebook.com/search/top/?q=rewale%20Asa.,1,always_euph
1038,1038,lò,use,sex,Sexual Activity,0,Bose ya iwe mi [PET_BOUNDARY]lò[PET_BOUNDARY] ni o,,1,sometimes_euph
424,424,àyà or igbaya,chest,breast,Bodily Functions/Parts,1,"Eyi jẹ awọn fọọmu akọkọ ti awọn aisan [PET_BOUNDARY]igbaya[PET_BOUNDARY] aisan kan pe iyatọ mastopathy. Ti a ṣe itọju rẹ daradara pẹlu phytotherapy, itọju ileopathy ati awọn ohun-elo multivitamin.",https://www.emergency-live.com/yo/ilera-ati-ailewu/iwosan-ak%C3%A0n-aw%E1%BB%8Dn-obirin-ko-funni-im%E1%BB%8D-im%E1%BB%8Dran/,1,sometimes_euph
75,75,nǹkan oṣù,thing of the month,menstruation,Bodily Functions/Parts,1,Awọn apẹẹrẹ [PET_BOUNDARY][PET_BOUNDARY]nkan oṣu[PET_BOUNDARY][PET_BOUNDARY] to ba fẹ ẹ dawọ duro lai pe ọjọ:,bbc,1,always_euph
2195,2195,Ibasepo,relate with,sex,Sexual Activity,0,"Awon ife awon ara ilule ma n je okan ti o ga julo nigbagbogbo,ati pe gege bi olori idile Oba yoo ni lati koju awon iroyin nipa Omooba Harry ati meghan,Omooba birin ni Sussex,ati awon [PET_BOUNDARY]Ibasepo[PET_BOUNDARY] won pelu idile Oba.",bbc.com/yoruba,1,sometimes_euph
2079,2079,Nkan omo okunrin,the thing of a man,penis,Bodily Functions/Parts,1,eyi si le fun awọn obinrin ni itura ti wọn ba fi ọwọ́ tabi [PET_BOUNDARY]nkan ọkunrin[PET_BOUNDARY] rìn wọ́n níbẹ̀.,https://www.bbc.com/yoruba/awon-iroyin-miran-45042521,1,always_euph
2103,2103,Nkan omo okunrin,the thing of a man,penis,Bodily Functions/Parts,1,"Abajade ayẹwo naa fihan pe, awọn to n mu siga, ti [PET_BOUNDARY]nkan ọmọkunrin[PET_BOUNDARY] wọn ba dide, o maa n kuru ju ti ẹni ti ko mu siga lọ.",https://www.bbc.com/yoruba/afrika-56520017,1,always_euph
1965,1965,ọmọ òrukàn,orphan,polite usage of orphan,Social,1,"""Ẹ wo bí Sèyí Olúyọ̀lé ṣe ń fi ijó ṣe ìtọ́jú àw [PET_BOUNDARY]ọmọ òrukàn[PET_BOUNDARY] kàn.",https://www.instagram.com/reel/CvRXNbFBCqJ/,1,always_euph
1053,1053,do,punch or touch,sex,Sexual Activity,1,"Ejoo 🙏 mo ni ibeere kan ni, obinrin wo lo [PET_BOUNDARY]do[PET_BOUNDARY] doko lati iho idi ri atiwipe bawo lo se ma n ri",https://www.facebook.com/groups/3012921705587035/search/?q=iho,1,sometimes_euph
586,586,rin ìrìn àjò,has gone on a journey,death,Death,0,"Fátíwà ẹ̀ka náà tó ṣẹ̀ṣẹ̀ jáde nípa gbèdéke lórí [PET_BOUNDARY]ìrìn àjò[PET_BOUNDARY]  ni ó ti fa ọ̀pọ̀lọpọ̀ awuyewuye. Akọ̀ròyìn Bulent Mumay ló fi léde lórí Twitter rẹ̀ pé òfin ìrìnnà tuntun náà kò tilẹ̀ fẹ́ dí ìyàwó Erbaş [PET_BOUNDARY] rin ìrìn àjò [PET_BOUNDARY] rin [PET_BOUNDARY] ìrìn àjò [PET_BOUNDARY]  káàkiri ilẹ̀ Turkey láì ṣe pé ọkọ rẹ̀ tẹ̀lé e. Akọ̀wé Yilmaz Özdil bu ẹnu àtẹ́ lu ẹ̀ka náà pé wọn ò ní ìmọ̀ tó kún nínú àròkọ rẹ̀, ó kọ, “àfi ìgbà tó dí bí i ọdún 200 sẹ́yìn, kò sí ohun tí ó ń jẹ́ ìwọ̀n ibùsọ̀.",https://yo.globalvoices.org/2023/01/11/1145/,1,sometimes_euph
661,661,olóògbé,a doser,death,Death,1,Wọn sọ awọn ọrọ wọnyi ni Ojobo nilu Ikere Ekiti nile [PET_BOUNDARY]olóògbé[PET_BOUNDARY] naa nígbà tí àwọn ọpọ èèyàn wa ṣe ìdàrò pẹlu awọn mọlebi olóògbé.,https://www.bbc.com/yoruba/articles/cqe7mjrjy80o,1,always_euph
1246,1246,je,eat,sex,Sexual Activity,0,o da ki a ma [PET_BOUNDARY]je[PET_BOUNDARY] ounje pelu efo ati eso,,1,sometimes_euph
1391,1391,ìṣekúṣe,inappropriate actions,sex,Sexual Activity,1,Kí Ló Yẹ Kí N Mọ̀ Nípa Fífi Ohun Tó Ń Mọ́kàn Fà s [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] ṣe Ránṣẹ́ Lórí Fóònù?,https://www.jw.org/yo,1,sometimes_euph
1525,1525,iyá,mother,Elders of the Night,Spirituality,0,[PET_BOUNDARY]iyá[PET_BOUNDARY] ni mama mi,,1,sometimes_euph
2260,2260,Ajosepo,relate with,sex,Sexual Activity,0,Gomina Soludo wa fi ọkan awọn ara ilu balẹ pe ìjọba ipinlẹ labe oun pẹlu [PET_BOUNDARY]Ajosepo[PET_BOUNDARY] awọn eleto abo yio dẹkun awọn iwa ajinigbe ti o ti gba ilu,https://www.bbc.com/yoruba/afrika-61535573,1,sometimes_euph
2579,2579,Papoda,changed position,death,Death,1,"Abiodun Duro Ladipo: Ǹ kò pé '40' ti Bà [PET_BOUNDARY]Papoda[PET_BOUNDARY] papòdà, kò rọrùn láti jẹ́ opó lọ́mọdé àmọ́ mo kọ̀ láti 'remarry’",https://www.bbc.com/yoruba/,1,always_euph
1479,1479,Akọ aja,male dog,prostitute,Sexual Activity,1,"Lati kekere re, o ti fe di [PET_BOUNDARY]Akọ aja[PET_BOUNDARY] a",,1,sometimes_euph
2064,2064,Epo,Oil,menstruation,Bodily Functions/Parts,0,"Ewe esunsun pupa, [PET_BOUNDARY]Epo[PET_BOUNDARY] o oruwo, osun, kanhun, alubosa ,epo, ao fi omi ire se po.,mimu nife kokan laro-laro.",https://www.facebook.com/groups/593739120735875/posts/792984464144672/,1,sometimes_euph
2578,2578,Papoda,changed position,death,Death,1,Ọpọlọpọ iroyin la gbọ nipa i [PET_BOUNDARY]Papoda[PET_BOUNDARY] rẹ ninu oṣu kẹfa ọdun 2023 ki o to di pe oun gan an funra rẹ pada wa si Naijira ninu oṣu kẹsan an lẹyin oṣu mẹta nibi ti o ti lọ gba itọju.,https://www.bbc.com/yoruba/,1,always_euph
775,775,dágbéré fún ayé,bid the world good bye,death,Death,1,"Ibanujẹ ọkan lo jẹ fun awọn ololufẹ gbajugbaja oṣere ti gbogbo eniyan mọ gẹgẹ bi adẹrinpoṣonu, Dejo Tunfulu lẹyin ti iroyin iku rẹ bọ si ori ẹrọ ayelujara. Dejo Tunfulu naa l [PET_BOUNDARY]dágbéré fún ayé[PET_BOUNDARY] ye naa ni ọpọlọpọ ko mọ bi o ṣe bẹrẹ irinajo rẹ gẹgẹ bi oṣere.",https://www.bbc.com/yoruba/60965403,1,always_euph
281,281,ilé ọmọ obìnrin,the house of the woman,womb,Bodily Functions/Parts,1,"Awọn [PET_BOUNDARY]obinrin[PET_BOUNDARY] to n ta [PET_BOUNDARY] ile ọmọ [PET_BOUNDARY] maa n gba owo bii $4,000 si $12,000’ ‘Oͅdun marun un ni emi ati afeͅsoͅna mi fi wa papoͅ, ti a si bimoͅ meji.",https://www.bbc.com/yoruba/articles/cv283kk3j3ro,1,always_euph
2329,2329,Je,eat,sex,Sexual Activity,1,ORO ISHITI LORI ÒBÒ JI [PET_BOUNDARY]Je[PET_BOUNDARY] LARA OBÍNRIN,facebook.com,1,sometimes_euph
549,549,File se aso bora,used the ground as a covering cloth,death,Death,1,OMA [PET_BOUNDARY]file saso[PET_BOUNDARY] bora,https://mobile.twitter.com/offixialsato/status/1255223526165970944?lang=bg,1,always_euph
1669,1669,tura,get relieved,fart,Bodily Functions/Parts,0,"Kọmiṣọna naa ṣalaye pe aipẹ yii ni obinrin kan lọ sile i [PET_BOUNDARY]tura[PET_BOUNDARY] naa, pẹlu ọmọ jojolo lọwọ atawọn okunrin meji mii, gẹgẹ bii ẹrọ ayaworan CCTV ṣe ṣafihan rẹ.",https://www.bbc.com/yoruba/media-61289298,1,sometimes_euph
1955,1955,ọmọ òrukàn,orphan,polite usage of orphan,Social,1,"Tí a bá ṣe ìrànlọwọ fún àwọn aláìní, tí a sì kẹ́dù pẹ̀lú àwọn tí a pọ́n-lójú àti onírẹ̀wẹ̀sì ọkàn, ti a d’ọ̀rẹ́ p [PET_BOUNDARY]ọmọ òrukàn[PET_BOUNDARY] ọmọ òrukàn, èyí yóò mú àṣepọ̀ wa túnbọ̀ súnmọ́ Jésù sí.",https://text.egwwritings.org/read/14450.1346,1,always_euph
524,524,Ojù ara,the eye of the body of a woman,vagina,Bodily Functions/Parts,1,"“Mo se isẹ abẹ amọ ko sisẹ fun mi . Isẹ abẹ le [PET_BOUNDARY]Ojù ara[PET_BOUNDARY] ara amọ ko le wo ọkan, tori aisan naa ni nnkan se pẹlu ipo ti ọkan obinrin wa.",https://www.bbc.com/yoruba/articles/czk1jgm5122o,1,sometimes_euph
2094,2094,Nkan omo okunrin,the thing of a man,penis,Bodily Functions/Parts,1,"Ninu akọsilẹ iwe kan ti awọn onimọ Sayẹnsi tun fi si ori ayelujara Medical news website, wọn ṣalaye awọn idi mii to fi le mu [PET_BOUNDARY]Nkan omo okunrin[PET_BOUNDARY] n kere sii.",https://www.bbc.com/yoruba/afrika-56520004,1,always_euph
1656,1656,alafowora,one whose hands makes things disappear (thief),a thief,Social,1,"Wọn bi i pe ki lo fa ibinu ọran, o ni ko sohun meji ju pe gbogbo igba ti ọrọ bii ole, bii [PET_BOUNDARY]afọwọra[PET_BOUNDARY] ba ti waye ninu ile naa, oloogbe yii ki i naka ifura sẹni meji ju oun lọ, o loun ki i si i jale, o kan n ya oun lẹnu bo ṣe jẹ p’oun lo maa n dunrun mọ, to maa n fẹsun ole kan, eyi lo bi oun ninu toun fi pinnu pe patapata la a fọju, kuna kuna la a dẹte, oun aa gbẹmi Oluwatobi danu ni.",https://alaroye.org/lekan-ati-wasiu-yoo-gbale-kootu-fose-kan-simenti-ni-won-ji-lota/,1,always_euph
