,Unnamed: 0,PET,literal translation,euphemistic meanings,category,label,text,source,contains_boundary_tokens,euph_status
1835,1835,oni inabi,promiscuous person,prostitute,Sexual Activity,1,"Ninu awo orin rẹ kẹẹdogun (Vol 15) to pe ni ""Ọrọ kan jẹ mi logun"", lo ti ba wọn wi. O ṣapejuwe awọn obinrin to n bora bii alawọ ọpọlọ. Inu awo orin ""Pansaga ranti ọjọ ọla"", si lo ti tahun si awọn obinrin [PET_BOUNDARY]oninabi[PET_BOUNDARY].",https://www.bbc.com/yoruba/afrika-48694333,1,always_euph
255,255,arákùnrin,your brother/a man,penis,Bodily Functions/Parts,0,"[PET_BOUNDARY]arákùnrin[PET_BOUNDARY] mi ra foonu ti o ti lo lai mọ pe foonu ti o ji ni, wọn mu u o fi ẹsun kan kootu, Ọgbẹni Olawale Olagoke farahan bi agbẹjọro eyiti o jẹ ki n bẹwẹ mi lati ṣoju arakunrin mi lai mọ pe olè ni, iro ati eniyan arekereke.",https://alaroye.org/oju-ole-re-e-wo-arakunrin-olawale-olamiposi-ti-o-n-ja-awon-eniyan-ni-jibiti/,1,sometimes_euph
125,125,kòkòrò,insect,penis,Bodily Functions/Parts,0,[PET_BOUNDARY]kòkòrò[PET_BOUNDARY] oyin lé ọ̀pọ̀ èèyàn kúrò nílé l'órílẹ̀-èdè Cameroon,,1,sometimes_euph
2006,2006,pa,kill,sex,Sexual Activity,1,"Ta lo fe ba mi sun, mo ma fi ere [PET_BOUNDARY]pa[PET_BOUNDARY] a e",Iyanu,1,sometimes_euph
909,909,dakẹ́,is quiet,death,Death,0,"Gbogbo ilu [PET_BOUNDARY]dakẹ́[PET_BOUNDARY] roro, nise lawon eeyan pe si ofiisi PDP to wa lopopona Oyemekun, niluu Akure.",http://www.islamicafrica.com/MediaYoruba/modules.php?name=News&file=article&sid=943&mode=thread&order=0&thold=0,1,sometimes_euph
1423,1423,alaarun opolo,sickness of the head,insanity,Physical/Mental Attributes,1,Ipo Ti Awujo Wa Lo N Je Ki [PET_BOUNDARY]Arun Opolo[PET_BOUNDARY] Peleke Si Nile Yi – Awon Onimo Isegun,https://orisun.tv/emo-re-o-awon-alarun-opolo-fon-si-ta/,1,always_euph
2086,2086,Nkan omo okunrin,the thing of a man,penis,Bodily Functions/Parts,1,"Ọjọgbọn Popoọla ni, “Iwadii fihan pe apa ọtun [PET_BOUNDARY]nnkan ọmọkunrin[PET_BOUNDARY] a maa tete kan ju apa osi rẹ lọ.",https://www.bbc.com/yoruba/articles/cw0d67590l3o,1,always_euph
1724,1724,jedi,buttocks eater,Diarrhea,Bodily Functions/Parts,1,AGBO [PET_BOUNDARY]jedi[PET_BOUNDARY] JEDI TABI ODO ABE KIO MA KUN ?,https://www.facebook.com/search/top?q=agbo%20jedi,1,always_euph
152,152,nkan omo okunrin,the thing of a man,penis,Bodily Functions/Parts,1,Ṣé [PET_BOUNDARY]ǹkan ọmọkùnrín[PET_BOUNDARY] rẹ ò ní padà kéré báyìí? Wo tuntun tí onímọ̀ Sáyẹ̀nsì gbéjáde,,1,always_euph
1639,1639,gbewiri,one who steals without being caught,a thief,Social,1,"Asiko iwọde naa lawọn janduku kan fọ ọgba ẹwọn naa, oun si wa lara awọn ẹlẹwọn to jakun, loun ba sa wa sipinlẹ Ogun, ṣugbọn oun ko rikan ṣekan ju ole jija lọ, oun ati awọn ọrẹ oun kan lawọn jọ n ji waya ina ka, tawọn si n ta a lati rowo jẹun [PET_BOUNDARY]gbewiri[PET_BOUNDARY] bewiri ọhun lọwọ ti tẹ oun yii.",https://alaroye.org/hiadiresa-to-loo-woṣe-lodo-samson-lo-fipa-ba-lo-po-loja-odan/,1,always_euph
894,894,dakẹ́,is quiet,death,Death,1,"Lọjọ Aiku, Sannde, ọjọ kẹrinlelogun, oṣu Keje, ọdun 2022, lọba nla to jẹ igbakeji alaga igbimọ awọn lọbalọba i [PET_BOUNDARY]dakẹ́[PET_BOUNDARY] ẹ Ọyọ dakẹ sileewosan University College Hospital, UCH, n’Ibadan. O to bii oṣu meloo kan ti ojojo ti n ṣogun Ọba Adekunle, lati bii ọsẹ meji ni wọn ti da a duro si UCH, kọlọjọ too de ba a nibẹ lọsan-an ọjọ Aiku.",https://alaroye.org/won-ti-sinku-aseyin-ti-ilu-iseyin-to-waja/,1,sometimes_euph
362,362,abẹ,beneath,vagina,Bodily Functions/Parts,0,"Ni senturi k''arun din l''ogun {15th Century}, Ilu Eko [PET_BOUNDARY]abẹ[PET_BOUNDARY] o si abe isakoso Ijoba Bini.",http://yo.wikipedia.org/wiki/Èkó,1,sometimes_euph
902,902,dakẹ́,is quiet,death,Death,0,Awon ti o wa lehin Obasanjo ko [PET_BOUNDARY]dakẹ́[PET_BOUNDARY] sa o. Won ni o se pataki ki eto ijoba olori-jori ti Obasanjo gun le maa te siwaju.,http://afonrereyoruba.tripod.com/id1.html,1,sometimes_euph
72,72,nǹkan oṣù,thing of the month,menstruation,Bodily Functions/Parts,1,"Ṣiṣe ẹlẹyamẹya si awọn obinrin nitori [PET_BOUNDARY][PET_BOUNDARY]nkan oṣu[PET_BOUNDARY][PET_BOUNDARY] wọpọ lorilẹede India nibi ti ṣiṣe [PET_BOUNDARY] [PET_BOUNDARY]nkan oṣu[PET_BOUNDARY] [PET_BOUNDARY] ti jẹ nkan eewọ tipẹ, ti wọn si maa n ri awọn obinrin to n ṣe [PET_BOUNDARY] [PET_BOUNDARY]nkan oṣu[PET_BOUNDARY] [PET_BOUNDARY] gẹgẹ bi ẹni ti ko mọ.",bbc,1,always_euph
1413,1413,ìṣekúṣe,inappropriate actions,sex,Sexual Activity,1,"Kò síbì tí Bíbélì ti dìídì sọ̀rọ̀ nípa àwòrán oníhòòhò, fífi ohun tó ń mú ọkàn fà [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] úṣe ránṣẹ́ lórí íńtánẹ́ẹ̀tì tàbí àwọn àṣà míì tó jọ ọ́. Síbẹ̀, ohun tí Bíbélì sọ ṣe kedere nípa ojú tí Ọlọ́run fi ń wo bí àwọn èèyàn ṣe ń gbé ìbálòpọ̀ láàárín àwọn tí kì í ṣe tọkọtaya lárugẹ àti èrò tí kò tọ́ tí wọ́n ní nípa ìbálòpọ̀. Gbé àwọn ẹsẹ Bíbélì wọ̀nyí yẹ̀wò:",https://www.jw.org/yo,1,sometimes_euph
2047,2047,Alejo,visitor,menstruation,bodily function,1,"Bimpe ni oun o ri [PET_BOUNDARY]Alejo[PET_BOUNDARY] re mo, o da bi o ti loyun o",Iyanu,1,sometimes_euph
496,496,iyá ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,Saaju asiko yii ni iroyin gbode kan pe ara Adenike Adegboye ti ọpọ mọ si [PET_BOUNDARY]iyá ìbèjì[PET_BOUNDARY] ninu ere ọmọ araye le ko ya.,https://www.bbc.com/yoruba/64314259,1,sometimes_euph
1340,1340,sunmo,come close,sex,Sexual Activity,0,Ma [PET_BOUNDARY]sunmo[PET_BOUNDARY] opo ina,,1,sometimes_euph
740,740,re wale asa,has joined the ancestors,death,Death,1,Eyin la ile erin wo Atanpako o si mo owo di ilagba Kabiesi oba Adeyemi Atanda olayiwola Alaafin oyo keeta [PET_BOUNDARY]re iwale asa[PET_BOUNDARY] Kabiesi sure o,https://www.facebook.com/watch/?v=400418225061749,1,always_euph
642,642,olóògbé,a doser,death,Death,1,Arabinrin Temiloluwa to jẹ aya [PET_BOUNDARY]olóògbé[PET_BOUNDARY] Dare Adeboye ni ọkọ oun ko bẹru iku rara.,bbc,1,always_euph
922,922,dakẹ́,is quiet,death,Death,0,"Mase [PET_BOUNDARY]dakẹ́[PET_BOUNDARY] nitori ailera re tabi eru aikun- oju-osuwon lati wasu, gbiyanju lati maa ka Oro Olorun{Bibeli} tabi ki o se gegebi ase re si O .Soo ki o si see, Olorun Alafia yio wa pelu yin bi e ti nka iwe yi.",http://pastorademolaconfigay.blogspot.cz/,1,sometimes_euph
1779,1779,edun arinle,butterfly who walks on the ground,the state of being stagnant without progress,Social,1,"Ka si sọ tootọ, ijọba yii ti sọ Naijiria di [PET_BOUNDARY]edun arinle[PET_BOUNDARY] ẹ, wọn ti sọ wọn di onigbese loju aye gbogbo. Boya ni orilẹ-ede kan wa bayii ti Naijiria ko ti yawo, bẹẹ ni wọn o si ti i sinmi, wọn n yawo ọhun lọ ṣaa ni.",https://alaroye.org/e-so-fun-buhari-ko-soro-soke/,1,always_euph
1839,1839,idi,buttock,vagina,Bodily Functions/Parts,1,[PET_BOUNDARY]idi[PET_BOUNDARY] ti jẹ e,African Sexual Proverbs: Some Yoruba Examples J. O. Ojoade,1,sometimes_euph
604,604,pa ipò dá,changed position,death,Death,1,"Gẹgẹ bo ṣe wa ninu atẹjade ti adari igbimọ alakooso ajọ Ibudo Aṣa Agbaye, Ọgbẹni Alao Adedayọ, fi ṣọwọ sakọroyin wa, wọn ni nitori [PET_BOUNDARY]ipapoda[PET_BOUNDARY] Alaafin ni wọn ṣe sun eto ọhun siwaju lati fi bu ọla fun ọba nla naa nitori yatọ si pe Alafin jẹ ọba gbogbo ilẹ Yoruba, Ọba Adeyẹmi lo tun ṣe alaga ayẹyẹ nla ọhun lọjọ ti Igbakeji Aarẹ orileede yii, Ọjọgbọn Yẹmi Ọsinbajo, ṣi aṣọ loju ajọ Yoruba World Centre, n’Ibadan, fun gbogbo aye ri.",https://alaroye.org/nitori-alaafin-to-waja-yoruba-world-centre-sun-idije-milionia-fawon-ileewe-girama-siwaju/,1,sometimes_euph
636,636,olóògbé,a doser,death,Death,1,"Gbenga Raheem, ọkọ [PET_BOUNDARY]olóògbé[PET_BOUNDARY] e Bolanle Raheem to padanu ẹmi rẹ lọjọ keresimesi lọdun 2022, farahan ni ileẹjọ lati sọ bi isẹlẹ naa ṣe sẹlẹ lọjọ naa.",https://www.bbc.com/yoruba/articles/cl4806ym043o,1,always_euph
963,963,jáde láyé,left the earth,death,Death,1,"LOOOTO ni Haruna Isola ti [PET_BOUNDARY]jáde láyé[PET_BOUNDARY] , sugbon baba naa ko ku, nitori pe o soogun iku, ki loogun iku ti Baba Gani Agba se, ohun naa ni pe baba o ku, kawon omo wa laye ki won maa gbe aye se ohun rere....",http://www.alaroyeonline.com/searchi.php,1,always_euph
2290,2290,Mu,drink,sex,Sexual Activity,0,Ko ya [PET_BOUNDARY]Mu[PET_BOUNDARY] omi to ba ti jeun tan,Iyanu,1,sometimes_euph
830,830,se alaisi,is no more,death,Death,1,"Awon isele tuntun 3,852 ni o seyo ni osu kewaa, eyi ti o mu ki apapo iye awon isele ti o ti seyo lati igbati ajakale arun yi ti be sile di 62,853. Iye awon ti o ti je [PET_BOUNDARY]alaisi[PET_BOUNDARY] lo soke lati mejilelogbon si 1,144. Awon alaisan ti won n gba itoju lowolowo je 3,034 ni opin osu yi. isele tuntun merinlelogun ni o tun seyo ni osu kewaa, eyi ti o mu ki apapo iye nawon isele ti won ti fi di e mule di 1,220. Iye awon ti o ti je [PET_BOUNDARY] alaisi [PET_BOUNDARY] ko yipada. Iye awon alaisan ti won ti gba iwosan lo soke si 1137, nigba ti awon alaisan merinla n gba itoju lowolowo ni opin osu kewaa.",Wikipedia,1,sometimes_euph
327,327,abẹ,beneath,vagina,Bodily Functions/Parts,1,"Arun inu obirin kan jẹ [PET_BOUNDARY]abẹ[PET_BOUNDARY] , ọkan ninu awọn orisirisi awọn aisan obinrin. Orílẹ-ara ni agbegbe abe tabi abe-ara jẹ aarun ti arun bacteria ti a ma fa. Ti o ba ri awọn herpes bẹẹ ni agbegbe agbegbe, yoo bẹrẹ si kọlu wọn ni ipo giga gan-an, eyi nwaye ni perineum ati ni agbegbe ti iṣiṣi iboju. Ni awọn iṣẹlẹ ti o nira julọ, awọn itọju rẹ ti wa ni tan si ile-ile tabi awọn ohun elo.",https://yo.inditics.com/orile-obinrin-ni-abe-obirin/,1,sometimes_euph
2152,2152,Abe,under,vagina,Bodily Functions/Parts,1,Mo feran ki OBINRIN nirun l [PET_BOUNDARY]Abe[PET_BOUNDARY],facebook.com,1,sometimes_euph
1646,1646,gbewiri,one who steals without being caught,a thief,Social,1,"Ileepo bii mẹta lo ni awọn a [PET_BOUNDARY]gbewiri[PET_BOUNDARY] naa ti ṣọsẹ niluu Akurẹ nikan laarin oṣu kan pere, nibi ti wọn ti yinbọn pa awọn ẹni ẹlẹni, ti wọn si tun ko ọpọlọpọ owo lọ.",https://alaroye.org/ewon-egberun-ati-ogorin-odun-nileejo-so-abram-to-fipa-ba-obinrin-merindinlogota-lo-po-si/,1,always_euph
2048,2048,Alejo,visitor,menstruation,bodily function,1,"Mi o jade mo, mo ri [PET_BOUNDARY]Alejo[PET_BOUNDARY] o mi. Mo fe sun.",Iyanu,1,sometimes_euph
494,494,iyá ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"‘Eeyan lile ni [PET_BOUNDARY]iyá ìbèjì[PET_BOUNDARY] i, o maa n ja kiri inu ile ni’",https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,1,sometimes_euph
143,143,nkan omo okunrin,the thing of a man,penis,Bodily Functions/Parts,1,"Kato o wi, ka to o fọ, kokoro aifojuri wọ inu n[PET_BOUNDARY]nkan ọmọkunrin[PET_BOUNDARY] rẹ, ni irora ba bẹrẹ ninu agọ ara rẹ, eyi to mu ko sare lọ sileewosan kan nilu Bangkok.",,1,always_euph
2092,2092,Nkan omo okunrin,the thing of a man,penis,Bodily Functions/Parts,1,"Iwadi Dokita Swan fihan gẹgẹ bi wọn ṣe fi awọn ekute ṣe ayẹwo kẹmika phthalate ọhun ti wọn si rii pe nigba ti wọn fi ṣi ara ọmọ oyun inu wọn si kẹmika naa, o da bii pe wọn yoo bi awọn ọmọ naa pẹlu [PET_BOUNDARY]Nkan omo okunrin[PET_BOUNDARY] n konkolo.",https://www.bbc.com/yoruba/afrika-56520002,1,always_euph
828,828,se alaisi,is no more,death,Death,1,"Opo awon olufe wa, Ti de opin ajo won. Ara, omo ati ore Nwona lati pade wa. Nigbat’ ajo wa ba pari, Ti [PET_BOUNDARY]se[PET_BOUNDARY] alaisi [PET_BOUNDARY] [PET_BOUNDARY] [PET_BOUNDARY] alaisi [PET_BOUNDARY], Baba, mu wa la okun ja. Sinu mole ailopin. Amin",https://cshymns.sogapps.com/hymnBook/hymn/731/Yoruba,1,sometimes_euph
323,323,abẹ,beneath,vagina,Bodily Functions/Parts,1,"Gẹgẹ bi obinrin, ti o ba ri i pe oju ara rẹ n run kọja bi o ṣe yẹ, abi om [PET_BOUNDARY]abẹ[PET_BOUNDARY] bẹ yi pada si awọ ti ko ba ti tẹlẹ mu, o ṣeeṣe ko o ti ni kokoro oju ara tabi aisan miran.",bbc,1,sometimes_euph
1319,1319,ere,play,sex,Sexual Activity,0,"Michelangelo di Lodovico Buonarroti Simoni (6 March 1475 – 18 February 1564), mimo lasan bi Michelangelo, je omo igba Atunbi Ise-ona ti Italia [PET_BOUNDARY]ere[PET_BOUNDARY] je ayaworan, agbe- ere , arkitekti, elewi, ati onise-ero.",http://yo.wikipedia.org/wiki/Michelangelo,1,sometimes_euph
775,775,dágbéré fún ayé,bid the world good bye,death,Death,1,"Ibanujẹ ọkan lo jẹ fun awọn ololufẹ gbajugbaja oṣere ti gbogbo eniyan mọ gẹgẹ bi adẹrinpoṣonu, Dejo Tunfulu lẹyin ti iroyin iku rẹ bọ si ori ẹrọ ayelujara. Dejo Tunfulu naa l [PET_BOUNDARY]dágbéré fún ayé[PET_BOUNDARY] ye naa ni ọpọlọpọ ko mọ bi o ṣe bẹrẹ irinajo rẹ gẹgẹ bi oṣere.",https://www.bbc.com/yoruba/60965403,1,always_euph
2595,2595,Papoda,changed position,death,Death,1,A le lo iru owe yi nigbati eni ire kan ba [PET_BOUNDARY]Papoda[PET_BOUNDARY] tabi ti nkan daradara kan ba baje,https://www.bbc.com/yoruba/,1,always_euph
1809,1809,Ru igi oyin,carried the honey tree,Euphemisms used for one who is in trouble,Social,1,Ẹ̀yin awakọ̀ tí ẹ máa ń tẹ fóònù lórí ìrin ti [PET_BOUNDARY]rugi oyin[PET_BOUNDARY] l'Eko- FRSC.,"Babajide Sanwo-Olu, Page 2 nínú 4 - BBC News Yorùbá",1,always_euph
13,13,Àlejò,guest,menstruation,Bodily Functions/Parts,0,", wura wọn li a o si mu kuro; fadaka wọn ati wura wọn kì yio si le gbà wọn là li ọjọ ibinu Oluwa: nwọn kì yio tẹ́ ọkàn wọn lọrùn, bẹ̃ni nwọn kì yio kún inu wọn; nitori on ni idùgbolu aiṣedede wọn. 20 Bi o ṣe ti ẹwà ohun ọṣọ́ rẹ̀ ni, o gbe e ka ibi ọlanla: ṣugbọn nwọn yá ere irira wọn ati ohun ikorira wọn ninu rẹ̀: nitorina li emi ṣe mu u jina si wọn. 21 Emi [PET_BOUNDARY]Àlejò[PET_BOUNDARY] fi i si ọwọ́ awọn alejo fun ijẹ, ati fun enia buburu aiye fun ikogun: nwọn o si bà a jẹ. 22 Oju mi pẹlu li emi o yipada kuro lọdọ wọn, nwọn o si ba ibi ikọkọ mi jẹ; nitori awọn ọlọṣà yio wọ inu rẹ̀, nwọn o si bà a jẹ. 23 Rọ ẹ̀wọn kan; nitori ilẹ na kún fun ẹ̀ṣẹ ẹjẹ, ilu-nla na si kún fun iwa ipa. 24 Nitorina li emi o mu awọn keferi ti o burujulọ, nwọn o si jogun ile wọn: emi o si mu",http://gospelgo.com/f/yoruba_bible.htm,1,sometimes_euph
353,353,abẹ,beneath,vagina,Bodily Functions/Parts,0,"Nitori aidurorege, India bo si [PET_BOUNDARY]abẹ[PET_BOUNDARY] e isejoba taara Oba Alade Britani.",http://yo.wikipedia.org/wiki/Índíà,1,sometimes_euph
2024,2024,Alejo,visitor,menstruation,bodily function,0,"Ni nnkan bii aago mejila ku iṣẹju diẹ ni oludije funpo aarẹ lorukọ ẹgbẹ PDP, Alaaji Atiku Abubakar, ati igbakeji rẹ, Ifeanyi Okowa, awọn igbimọ amuṣẹṣe ẹgbẹ naa atawọn lookọlookọ ẹgbẹ ọhun mi-in balẹ sile ijọba ipinlẹ Ọyọ to wa ni Agodi, niluu Ibadan, nibi ti Gomina Ṣeyi Makinde ti gba [PET_BOUNDARY]Alejo[PET_BOUNDARY] lalejo.",alaroye.org,1,sometimes_euph
76,76,nǹkan oṣù,thing of the month,menstruation,Bodily Functions/Parts,1,"[PET_BOUNDARY]n[PET_BOUNDARY] ǹkan oṣù[PET_BOUNDARY] [PET_BOUNDARY] obìnrin jẹ ìrora kan tí awọn obinrin maa n dojukọ losoosu, amọ to si jẹ pe eewọ ni eyi lawọn apa ibi kan lorilẹede India.",https://www.bbc.com/yoruba/articles/c4n0zyvnne7o,1,always_euph
541,541,Ojù ara,the eye of the body of a woman,vagina,Bodily Functions/Parts,1,Àwọn àrùn tó le jẹyọ ta bá fi ọ̀sẹ̀ f [PET_BOUNDARY]Ojù ara[PET_BOUNDARY] ra wa,https://www.bbc.com/yoruba/afrika-58688941,1,sometimes_euph
232,232,arákùnrin,your brother/a man,penis,Bodily Functions/Parts,0,"[PET_BOUNDARY]arákùnrin[PET_BOUNDARY] kan to n ta ọkada lo wọ Aliu lọ si kootu ibilẹ kan niluu Ilọrin, nipinlẹ Kwara. Ẹṣun ti wọn fi kan an ni pe Aliyu atawọn eeyan rẹ waa ra ọkada lọwọ rẹ, ni awọn yooku ba gun ọkada naa lọ, wọn lawọn fẹẹ tẹẹsi rẹ lọ wo, wọn ni ki Aliyu duro de awọn. Titi di bi a ṣe n ko iroyin yii, awọn eeyan yii ko pada wa mọ pẹlu ọkada ti wọn gbe lọ. Ẹni to n ta ọkada ni Aliyu gbọdọ san owo ọkada naa tori pe wọn jọ waa ra a ni.",https://alaroye.org/awon-adigunjale-fi-aliyu-duro-ni-won-ba-ji-okada-gbe-lo-nilorin/,1,sometimes_euph
2211,2211,Ibasepo,relate with,sex,Sexual Activity,0,"Olorun koni ja yin kuro loju opo [PET_BOUNDARY]Ibasepo[PET_BOUNDARY] anu re, igbese yin koni bi Olorun ninu.",facebook.com,1,sometimes_euph
864,864,wàjà,climb the roof,death,Death,1,"Bi ikede ipapoda awọn ọba alade ṣe pari ọdun 2021 nipinlẹ Ọyọ, bẹẹ naa ni irọkẹkẹ ijade laye awọn kabiesi bẹrẹ ọdun 2022 ta a wa yii. Titi di oṣu Karun-un, ọdun 2022 ta a wa yii, niroyin ipapoda awọn ọba wọnyi n gori afẹfẹ leralera wọn. Olubadan ilẹ Ibadan, Ọba Saliu Akanmu Ad [PET_BOUNDARY]wàjà[PET_BOUNDARY] ji, lakọkọ ọba to waja lọdun 2022 yii. Lọjọ keji, oṣu Kin-in-ni, loun faye silẹ to gbọrun lọ lẹni ọdun mẹtalelaaadọrun-un (93).",https://alaroye.org/leyin-ojo-merinla-ti-alaafin-waja-onijeru-tile-ijeru-naa-tun-papoda/,1,always_euph
1811,1811,Ru igi oyin,carried the honey tree,Euphemisms used for one who is in trouble,Social,1,Se seyi oti [PET_BOUNDARY]Ru igi oyin[PET_BOUNDARY] bayii Brother-Asimiyu Abiodun Muideen,https://www.facebook.com/search/top?q=ru%20igi%20oyin,1,always_euph
1294,1294,ere,play,sex,Sexual Activity,1,Eyin obinrin loni ib [PET_BOUNDARY]ere[PET_BOUNDARY] yi ooo Nje iwo le gba ki ololufe re fi ahon la oju obo re ti e ban sere ife lowo,https://www.facebook.com/search/top?q=sere%20ife,1,sometimes_euph
524,524,Ojù ara,the eye of the body of a woman,vagina,Bodily Functions/Parts,1,"“Mo se isẹ abẹ amọ ko sisẹ fun mi . Isẹ abẹ le [PET_BOUNDARY]Ojù ara[PET_BOUNDARY] ara amọ ko le wo ọkan, tori aisan naa ni nnkan se pẹlu ipo ti ọkan obinrin wa.",https://www.bbc.com/yoruba/articles/czk1jgm5122o,1,sometimes_euph
2026,2026,Alejo,visitor,menstruation,bodily function,0,"Gomina ipinlẹ Ọyọ, Ẹnjinnia Ṣeyi Makinde, ni yoo gba gbogbo wọn [PET_BOUNDARY]Alejo[PET_BOUNDARY] jo nibi ariya alarinrin naa.",alaroye.org,1,sometimes_euph
746,746,ile baje,the land is ruined,death,Death,1,"Agba ko si nilu, [PET_BOUNDARY]ilu baje[PET_BOUNDARY] baale ile ku ile dahoro",,1,always_euph
1868,1868,sin gbere ipako,circumcision of the head,give warnings,Social,0,"Ero magun/ epon akuko adie,epon ako alangba,oko atare kan,jijo po,a o fi [PET_BOUNDARY]sin gbere[PET_BOUNDARY] lati [PET_BOUNDARY] ipako [PET_BOUNDARY] deidi.ire o","https://www.facebook.com/groups/276733965834927/posts/Ero-magun-epon-akuko-adie,epon-ako-alangba,oko-atare-kan,jijo-po,a-o-fi-sin-gbere-lati-ipako-deidi.ire-o./324056321102691/?paipv=0&eav=AfbrPLWwk5N-a39zF9bS9XHxdFpo3oogOXDSy4yUqP9aWQI8Tv5RDwPi8-lenGJKDdY&_rdr",1,sometimes_euph
2415,2415,Ere,play,sex,Sexual Activity,0,Ṣugbọn pẹlu itẹwọgba ori ade ni ọkan lara ipinlẹ to tóbi julọ ni Naijiria nkan ti n yi pada pẹlu [PET_BOUNDARY]Ere[PET_BOUNDARY] idaraya yii.,https://www.bbc.com/yoruba/articles/cx0jq2q5ello,1,sometimes_euph
2350,2350,Dun,sweet,sex,Sexual Activity,1,Obo omo yen [PET_BOUNDARY]Dun[PET_BOUNDARY] gan,facebook.com,1,sometimes_euph
759,759,dágbéré fún ayé,bid the world good bye,death,Death,1,"Ohun ta a gbọ nipa iṣẹlẹ ọhun ni pe ni kete ti iya ẹni ọdun mejilelaaadọta naa ti [PET_BOUNDARY]dagbere faye[PET_BOUNDARY] lawọn ẹbi rẹ ti ko ara wọn jọ, ti wọn si ṣeto isinku rẹ lai fura rara pe iku to ku ki i ṣe atọrun wa. Lẹyin ọsẹ meji ti wọn ti sinku rẹ ni ọmọ rẹ, iyẹn Tọpẹ, ṣẹṣẹ sare lọọ ba awọn eeyan kan ti wọn jẹ mọlẹbi rẹ, to si jẹwọ fun wọn pe iku iya naa ko sẹyin oun.",https://alaroye.org/eedi-ree-o-tope-fun-iya-re-lorun-pa-nikakumo-akoko-o-lo-pe-oun-lomo-ale/,1,always_euph
2172,2172,Iho,hole,vagina,Bodily Functions/Parts,1,Oju ara ni eyi to wa ni inu ara ninu lọhun [PET_BOUNDARY]Iho[PET_BOUNDARY] ho to so ile ọmọ pọ mọ ita gbangba.,https://www.bbc.com/yoruba/agbaye-56470677?at_custom1=%5Bpost+type%5D&at_campaign=64&at_custom3=BBC+News+Yoruba&at_custom4=88AC2548-8A4A-11EB-A034-C92716F31EAE&at_custom2=facebook_page&at_medium=custom7&fbclid=IwAR2piw1BiAfC9I8yn4FTPxL7UJq0IhvA43B93mMDM052-D36nmKx3qbxlX8,1,always_euph
877,877,wàjà,climb the roof,death,Death,1,"Iléewòsàn UCH kò lè bá Aafin Ibadan parọ́, ẹ dẹ́kún gbígbé ìròyìn òfegè nípa Oba Adetunji [PET_BOUNDARY]wàjà[PET_BOUNDARY] àjà- Adeola Oloko",https://www.bbc.com/yoruba/afrika-61200217,1,always_euph
1551,1551,Bàbá,father,Elders of the Night,Spirituality,0,"Ọgbẹni Quazim Abubakar, ẹni ọdun mẹrinlelọgbọn, to loun n ṣiṣẹ awakọ tanka epo lo sọrọ nipa iṣẹlẹ yii f’ALAROYE, o ni oun lọrọ naa ṣẹlẹ si, iyawo oun [PET_BOUNDARY]Bàbá[PET_BOUNDARY] baba to bi oun lọọ n ba laṣepọ, Ọlọrun si ti fi awọn mejeeji foun mu.",https://alaroye.org/asiri-baba-to-n-ba-iyawo-omo-e-la%E1%B9%A3epo-tu-ni-%E1%B9%A3aki-lo-ba-sa-lo/,1,sometimes_euph
91,91,epo,thing of the month,menstruation,Bodily Functions/Parts,0,Ìjọba ní àwọn ibùdó náà ń lòdì sí òfin tó de [PET_BOUNDARY]epo[PET_BOUNDARY] bẹntiróòlù ọdún 2021 ní èyí tí wọ́n ní ó ń fa ọ̀wọ́n gógó káàkiri orílẹ̀ èdè yìí.,https://www.bbc.com/yoruba/articles/c72wkdw1n0mo,1,sometimes_euph
1672,1672,tura,get relieved,fart,Bodily Functions/Parts,0,O ṣalaye pe o ṣe pataki lati ti ile i [PET_BOUNDARY]tura[PET_BOUNDARY] ọhun pa lẹyin ti awọn eeyan to n ba ile itura naa dowopọ berẹ si n poora lojiji.,https://www.bbc.com/yoruba/media-61289297,1,sometimes_euph
44,44,nǹkan oṣù,thing of the month,menstruation,Bodily Functions/Parts,1,NJE OBINRIN TO NSE [PET_BOUNDARY][PET_BOUNDARY]nkan osu[PET_BOUNDARY][PET_BOUNDARY] LE GBAWE NINU OSU RAMADAN 1,youtube,1,always_euph
